speed_x,speed_y,omega,steering_angle
0.05938448201127005,0.0,0.020952913910150528,0.0
0.10034677069787602,0.0,0.927305281162262,0.0
0.10034677069787602,0.0,0.9685089588165283,0.0
0.11985262245340268,0.0,0.9685089588165283,0.0
0.11985262245340268,0.0,0.9973514676094055,0.0
0.1211530125704378,0.0,0.9973514676094055,0.0
0.1211530125704378,0.0,1.0175412893295288,0.0
0.05244906805374946,0.0,1.9067721366882324,0.0680078989398096
0.06046814044213264,0.0,1.9067721366882324,0.07840580084383009
0.08019072388383182,0.0,1.9067721366882324,0.10397901904020478
0.08019072388383182,0.0,1.9067721366882324,0.10397901904020478
0.0988296488946684,0.0,1.9067721366882324,0.12814711535765777
0.0988296488946684,0.0,1.9067721366882324,0.12814711535765777
0.11226701343736455,0.0,1.9067721366882324,0.1455706266562867
0.11226701343736455,0.0,1.9067721366882324,0.1455706266562867
0.5797572605114868,0.0,1.9067721366882324,0.7517402052231021
0.5797572605114868,0.0,1.9067721366882324,0.7517402052231021
0.6599479843953185,0.0,1.9067721366882324,0.8557192242633068
0.6599479843953185,0.0,1.9067721366882324,0.8557192242633068
1.0253576072821846,0.0,1.9067721366882324,1.3295263218356994
0.9388816644993498,0.0,1.9067721366882324,1.217397595897749
0.9388816644993498,0.0,1.9067721366882324,1.217397595897749
1.0739055049848287,0.0,1.9067721366882324,1.3924757820113909
1.0739055049848287,0.0,1.9067721366882324,1.3924757820113909
0.9445166883398353,0.0,1.9067721366882324,1.2247042296681416
0.9445166883398353,0.0,1.9159351587295532,1.2247042296681416
1.0164716081491114,0.0,1.9159351587295532,1.3180043224285416
0.9048547897702645,0.0,1.9159351587295532,1.173276768899608
0.9048547897702645,0.0,1.922349214553833,1.173276768899608
0.8279150411790204,0.0,1.922349214553833,1.0735131154961681
0.8279150411790204,0.0,1.9268391132354736,1.0735131154961681
0.3058084091894235,0.0,1.9299819469451904,0.3965253942316998
0.3058084091894235,0.0,1.9321820735931396,0.3965253942316998
0.10641525791070655,0.0,1.9321820735931396,0.13798296851010958
0.10641525791070655,0.0,1.9337220191955566,0.13798296851010958
0.33116601647160815,0.0,1.9355546236038208,0.42940524619846726
0.33116601647160815,0.0,1.9360829591751099,0.42940524619846726
